,bin_centres,average_attention
812,411.25,3.5525450221255686e-05
813,411.75,3.984538527849309e-05
814,412.25,4.361597270443548e-05
815,412.75,4.757117670130499e-05
816,413.25,5.26210843923063e-05
817,413.75,6.0602862794684554e-05
818,414.25,7.37409808898516e-05
819,414.75,9.080180976309687e-05
820,415.25,0.00011116386906326353
821,415.75,0.0001230076529253519
822,416.25,9.930313106361175e-05
823,416.75,7.55605290657331e-05
824,417.25,6.191790958672842e-05
825,417.75,5.7396909798800476e-05
826,418.25,6.372867668195816e-05
827,418.75,8.208431664911536e-05
828,419.25,0.00010052508082165546
829,419.75,0.00010456260477220976
830,420.25,0.00011066286892512413
831,420.75,8.257622641986413e-05
832,421.25,7.447027047663589e-05
833,421.75,7.053434783499407e-05
834,422.25,7.146916743052352e-05
835,422.75,7.407688089893455e-05
836,423.25,7.269650649120938e-05
837,423.75,7.283225531507614e-05
838,424.25,7.289035151638046e-05
839,424.75,7.166516860384875e-05
840,425.25,7.811345963537752e-05
841,425.75,7.964024125225533e-05
842,426.25,8.004165503651063e-05
843,426.75,0.00010516272009686488
844,427.25,0.00010689677486525777
845,427.75,8.679560356311785e-05
846,428.25,6.521539916832187e-05
847,428.75,5.474926606382644e-05
848,429.25,2.942625543204014e-05
849,429.75,2.0942559059809264e-05
850,430.25,1.507735635550416e-05
851,430.75,1.2125862343398444e-05
852,431.25,9.522622137203596e-06
853,431.75,7.392657678623458e-06
854,432.25,6.144023784801689e-06
855,432.75,5.624557008026385e-06
856,433.25,4.343960311333419e-06
857,433.75,4.578958978266787e-06
858,434.25,3.0040099498976224e-06
859,434.75,3.6909380499398575e-06
860,435.25,3.329258983457274e-06
861,435.75,2.7275061439830555e-06
862,436.25,1.6862486760902003e-06
863,436.75,1.5573521774415498e-06
864,437.25,1.3218803406979732e-06
865,437.75,1.624561613855504e-06
866,438.25,2.6709096490896782e-06
867,438.75,3.245296499213118e-05
868,439.25,3.3643736028546355e-05
869,439.75,1.8185906834383938e-05
870,440.25,2.9399914366079926e-05
871,440.75,2.4711675599705267e-05
872,441.25,1.783124091031112e-05
873,441.75,1.1247825686185313e-05
874,442.25,7.20656491789728e-06
875,442.75,5.379180070238841e-06
876,443.25,5.401673308991863e-06
877,443.75,5.749092728237418e-06
878,444.25,7.05740516341669e-06
879,444.75,1.010131427223667e-05
880,445.25,1.6084457240032858e-05
881,445.75,2.709440946871915e-05
882,446.25,4.678216170708899e-05
883,446.75,0.00012320995670195726
884,447.25,0.0002189985803973362
885,447.75,0.0002715945030387609
886,448.25,0.0005078628059913973
887,448.75,0.0015063274536592176
888,449.25,0.004212200444962835
889,449.75,0.061656300859323866
